Location,Fuel Type,bt,km,Transmission,ownerNo,oem,model,modelYear,Displacement,Insurance Validity,No of Cylinder,Color,Values per Cylinder,Engine Type,Seats,Mileage_num,Torque_num,price_num,Power_num,Location_encode,Fuel Type_encode,bt_encode,Transmission_encode,oem_encode,model_encode,Insurance Validity_encode,Color_encode,Engine Type_encode
Delhi,Petrol,Hatchback,93616,Automatic,1,Honda,Honda Jazz,2017,1199,Zero Dep,4.0,Silver,4.0,i-VTEC Petrol Engine,5,19.0,110.0,1.7681496035889213,88.7,2,4,2,0,7,59,6,108,436
Delhi,Petrol,Hatchback,74134,Automatic,1,Maruti,Maruti Celerio,2017,998,Comprehensive,3.0,Silver,4.0,K10C,5,26.0,89.0,1.5325568680981427,65.71,2,4,2,0,19,140,2,108,267
Delhi,Petrol,SUV,70000,Automatic,1,Renault,Renault Duster,2018,1498,Comprehensive,4.0,Brown,4.0,H4K Petrol Engine,5,14.99,142.0,1.944480556245719,104.5,2,4,7,0,25,204,2,14,232
Delhi,Diesel,Hatchback,62411,Manual,2,Maruti,Maruti Baleno,2018,1248,Zero Dep,4.0,Blue,4.0,DDiS Diesel Engine,5,27.39,190.0,1.780024213009634,74.0,2,1,2,1,19,137,6,9,193
Delhi,Petrol,Sedan,56000,Automatic,2,Mercedes-Benz,Mercedes-Benz E-Class,2012,1796,Third Party insurance,4.0,White,4.0,CGI Petrol Engine,5,12.3,285.0,2.3513752571634776,185.0,2,4,8,0,20,172,5,129,171
Delhi,Diesel,SUV,63661,Manual,2,Mahindra,Mahindra KUV 100 NXT,2018,1198,Third Party,3.0,Silver,4.0,mFALCON D75 Engine,5,25.32,190.0,1.7351891177396608,77.0,2,1,7,1,16,118,4,108,443
Delhi,Petrol,SUV,14000,Manual,1,Volkswagen,Volkswagen Taigun,2022,1498,Comprehensive,4.0,White,4.0,1.5L TSI EVO with ACT,5,17.88,250.0,2.803360380906535,147.51,2,4,7,1,29,262,2,129,88
Delhi,Diesel,SUV,70000,Manual,1,Mahindra,Mahindra XUV500,2017,1997,Third Party insurance,4.0,Others,4.0,mHawk Diesel Engine,7,16.0,320.0,2.2300144001592104,140.0,2,1,7,1,16,129,5,83,455
Delhi,Petrol,SUV,50000,Manual,1,Honda,Honda WR-V,2018,1199,Comprehensive,4.0,Silver,4.0,i-VTEC Petrol Engine,5,17.5,110.0,2.0135687975291283,88.7,2,4,7,1,7,62,2,108,436
Delhi,Petrol,Sedan,74000,Manual,1,Volkswagen,Volkswagen Vento,2011,1598,Comprehensive,4.0,White,4.0,In Line Petrol Engine,5,15.04,153.0,0.9122827104766164,103.6,2,4,8,1,29,265,2,129,240
Delhi,Diesel,SUV,70000,Manual,1,Tata,Tata Hexa,2018,2179,Comprehensive,4.0,Blue,4.0,2.2 LTR. VARICOR 400,7,17.6,400.0,2.196112848483529,153.86,2,1,7,1,27,225,2,9,127
Delhi,Petrol,Hatchback,65000,Manual,1,Hyundai,Hyundai i10,2013,1086,Third Party insurance,4.0,Silver,3.0,IRDE2 Engine,5,19.81,99.04,0.8109302162163288,68.05,2,4,2,1,8,80,5,108,236
Delhi,Diesel,Hatchback,40000,Manual,1,Maruti,Maruti Baleno,2015,1248,Comprehensive,4.0,Grey,4.0,DDiS Diesel Engine,5,27.39,190.0,1.3837912309017721,74.0,2,1,2,1,19,137,2,55,193
Delhi,Petrol,Hatchback,60000,Manual,3,Chevrolet,Chevrolet Spark,2010,995,Third Party insurance,4.0,Others,2.0,In-Line Engine,5,18.0,90.3,-0.2231435513142097,62.0,2,4,2,1,2,28,5,83,249
Delhi,Petrol,Sedan,81000,Automatic,3,Honda,Honda City,2010,1497,Comprehensive,4.0,Grey,4.0,In-Line Engine,5,16.8,146.0,0.8109302162163288,118.0,2,4,8,0,7,56,2,55,249
Delhi,Petrol,Hatchback,80000,Manual,1,Maruti,Maruti Alto,2012,796,Third Party insurance,3.0,White,4.0,In-Line Engine,5,19.7,62.0,0.3148107398400336,46.3,2,4,2,1,19,134,5,129,249
Delhi,Diesel,Sedan,107539,Manual,1,Maruti,Maruti Swift Dzire,2014,1248,Comprehensive,4.0,Silver,4.0,DDiS Diesel Engine,5,23.4,190.0,1.358409157630355,74.0,2,1,8,1,19,157,2,108,193
Delhi,Petrol,Hatchback,52059,Manual,1,Maruti,Maruti Baleno,2016,1197,Comprehensive,4.0,White,4.0,VVT Petrol Engine,5,21.4,115.0,1.7011051009599243,83.1,2,4,2,1,19,137,2,129,415
Delhi,Petrol,Hatchback,5732,Manual,1,Hyundai,Hyundai i20,2021,1197,Zero Dep,4.0,Blue,4.0,1.2 l Kappa petrol,5,21.0,114.74,2.167910189667444,81.8,2,4,2,1,8,81,6,9,42
Delhi,Petrol,Sedan,53034,Manual,1,Honda,Honda Amaze,2018,1199,Comprehensive,4.0,White,4.0,i-VTEC Petrol Engine,5,19.5,110.0,1.7850704810772584,88.76,2,4,8,1,7,52,2,129,436
Delhi,Petrol,Sedan,80000,Manual,3,Honda,Honda City,2009,1497,Third Party insurance,4.0,White,4.0,In-Line Engine,5,17.0,146.0,0.5822156198526637,118.0,2,4,8,1,7,56,5,129,249
Delhi,Petrol,Hatchback,66462,Manual,2,Maruti,Maruti Baleno,2017,1197,Zero Dep,4.0,Blue,4.0,VVT Petrol Engine,5,21.4,115.0,1.6114359150967734,83.1,2,4,2,1,19,137,6,9,415
Delhi,Diesel,SUV,70000,Manual,1,Mahindra,Mahindra XUV500,2013,2179,Third Party insurance,4.0,Others,4.0,mHawk Diesel Engine,7,15.1,330.0,1.749199854809259,140.0,2,1,7,1,16,129,5,83,455
Delhi,Petrol,Hatchback,52444,Manual,1,Maruti,Maruti Baleno,2017,1197,Third Party,4.0,Red,4.0,VVT Petrol Engine,5,21.4,115.0,1.599387576580599,83.1,2,4,2,1,19,137,4,105,415
Delhi,Diesel,SUV,60000,Manual,1,Tata,Tata Safari Storme,2014,2179,Third Party insurance,4.0,Others,4.0,VTT VariCOR Diesel Engine,7,14.0,320.0,1.6094379124341003,138.1,2,1,7,1,27,235,5,83,408
Delhi,Petrol,Hatchback,10000,Manual,1,Hyundai,Hyundai Grand i10 Nios,2022,1197,Third Party insurance,4.0,Others,4.0,1.2 Kappa petrol,5,20.7,113.8,1.9810014688665833,81.86,2,4,2,1,8,71,5,83,31
Delhi,Petrol,SUV,10000,Manual,1,Toyota,Toyota Urban cruiser,2022,1462,Third Party insurance,4.0,Others,4.0,k-series1.5l,5,17.03,138.0,2.33214389523559,103.26,2,4,7,1,28,254,5,83,437
Delhi,Diesel,Sedan,70000,Manual,1,Maruti,Maruti Ciaz,2017,1248,Third Party insurance,4.0,Others,4.0,DDIS 200 Engine,5,28.09,200.0,1.8718021769015913,88.5,2,1,8,1,19,142,5,83,186
Delhi,Petrol,Hatchback,14000,Automatic,1,Hyundai,Hyundai Grand i10,2014,1197,Comprehensive,4.0,Red,4.0,Kappa VTVT Petrol Engine,5,18.9,114.0,1.5040773967762742,82.0,2,4,2,0,8,70,2,105,291
Delhi,Diesel,SUV,39500,Manual,1,Ford,Ford Ecosport,2019,1498,Third Party insurance,4.0,Silver,4.0,TDCi Diesel Engine,5,21.7,215.0,1.9300710850255671,98.96,2,1,7,1,6,45,5,108,345
Delhi,Petrol,Sedan,64213,Manual,1,Skoda,Skoda Octavia,2018,1395,Comprehensive,4.0,White,4.0,1.4TSI Petrol Engine,5,16.7,250.0,2.5257286443082556,148.0,2,4,8,1,26,216,2,129,64
Delhi,Petrol,Hatchback,20000,Manual,2,Maruti,Maruti Alto 800,2021,796,Third Party insurance,3.0,Others,4.0,F8D Petrol Engine,5,22.05,69.0,1.1314021114911006,47.33,2,4,2,1,19,135,5,83,222
Delhi,Petrol,SUV,60000,Manual,1,Kia,Kia Seltos,2019,1353,Comprehensive,4.0,White,4.0,Smartstream G1.4,5,16.5,242.0,2.4849066497880004,138.08,2,4,7,1,12,97,2,129,338
Delhi,Diesel,Pickup Trucks,120000,Manual,1,Isuzu,Isuzu D-Max,2018,2499,Third Party insurance,4.0,Gray,4.0,VGS Turbo Diesel Engine,5,12.4,320.0,2.5494451709255714,134.0,2,1,6,1,9,84,5,53,403
Delhi,Petrol,Hatchback,48768,Manual,2,Hyundai,Hyundai Grand i10,2017,1197,Zero Dep,4.0,White,4.0,Kappa VTVT Petrol Engine,5,18.9,113.75,1.5085119938441398,81.86,2,4,2,1,8,70,6,129,291
Delhi,Petrol,Hatchback,91970,Manual,2,Maruti,Maruti Celerio,2020,998,Comprehensive,3.0,White,4.0,K10C,5,25.24,89.0,1.3962446919730587,65.71,2,4,2,1,19,140,2,129,267
Delhi,Petrol,SUV,7100,Automatic,1,Kia,Kia Seltos,2023,1482,Comprehensive,4.0,White,4.0,SmartStream G1.5 T-GDi,5,17.9,253.0,3.0081547935525483,157.81,2,4,7,0,12,97,2,129,334
Delhi,Petrol,Hatchback,34936,Manual,1,Maruti,Maruti Baleno,2016,1197,Zero Dep,4.0,Red,4.0,VVT Petrol Engine,5,21.4,115.0,1.5539252025038417,83.1,2,4,2,1,19,137,6,105,415
Delhi,Petrol,Hatchback,64071,Manual,3,Honda,Honda Jazz,2011,1198,Third Party,4.0,Grey,4.0,SOHC i-VTEC,5,16.7,110.0,0.9242589015233319,88.8,2,4,2,1,7,59,4,55,332
Delhi,Petrol,SUV,10000,Manual,1,Honda,Honda WR-V,2022,1199,Comprehensive,4.0,White,4.0,i-VTEC,5,16.5,110.0,2.2512917986064953,88.5,2,4,7,1,7,62,2,129,433
Delhi,Petrol,Hatchback,60443,Automatic,1,Maruti,Maruti Baleno,2018,1197,Zero Dep,4.0,Blue,4.0,VVT Petrol Engine,5,21.4,115.0,1.8453002361560848,83.1,2,4,2,0,19,137,6,9,415
Delhi,Petrol,Sedan,56000,Automatic,1,Honda,Honda City,2017,1497,Comprehensive,4.0,Grey,4.0,i VTEC Engine,5,18.0,145.0,2.169053700369523,117.3,2,4,8,0,7,56,2,55,429
Delhi,Petrol,Hatchback,10056,Manual,2,Maruti,Maruti Swift,2015,1197,Comprehensive,4.0,Silver,4.0,K Series Dual jet,5,22.38,113.0,1.4182774069729414,88.5,2,4,2,1,19,156,2,108,258
Delhi,Petrol,Sedan,13000,Manual,1,Honda,Honda City,2020,1497,Comprehensive,4.0,White,4.0,i VTEC Engine,5,17.4,145.0,2.3978952727983707,117.6,2,4,8,1,7,56,2,129,429
Delhi,Diesel,SUV,53000,Automatic,1,Land Rover,Land Rover Range Rover Evoque,2019,1999,Third Party insurance,4.0,White,4.0,TD4 Diesel Engine,5,15.68,430.0,3.7256934272366524,177.0,2,1,7,0,13,104,5,129,344
Delhi,Petrol,SUV,110000,Manual,2,Maruti,Maruti Grand Vitara,2012,2393,Third Party insurance,4.0,Others,4.0,J Series Petrol Engine ,5,10.4,225.0,1.8718021769015913,163.5,2,4,7,1,19,147,5,83,256
Delhi,Petrol,Hatchback,60000,Manual,1,Maruti,Maruti Wagon R,2012,998,Third Party insurance,3.0,Others,4.0,K Series Petrol Engine,5,18.9,90.0,1.0986122886681098,67.1,2,4,2,1,19,161,5,83,260
Delhi,Petrol,Sedan,22000,Automatic,1,Mercedes-Benz,Mercedes-Benz C-Class,2022,1496,Comprehensive,4.0,White,4.0,OM654M,5,16.9,300.0,4.04305126783455,201.15,2,4,8,0,20,169,2,129,309
Delhi,Petrol,Hatchback,30000,Manual,1,Maruti,Maruti Swift,2022,1197,Third Party insurance,4.0,Others,4.0,K Series Dual jet,5,22.38,113.0,1.9643112344262046,88.5,2,4,2,1,19,156,5,83,258
Delhi,Petrol,SUV,90000,Automatic,2,Ford,Ford Ecosport,2015,1499,Third Party insurance,4.0,Others,4.0,Ti-VCT Petrol Engine,5,15.63,140.0,1.6389967146756448,110.4,2,4,7,0,6,45,5,83,360
Delhi,Petrol,Hatchback,50000,Manual,1,Maruti,Maruti Baleno,2020,1197,Third Party insurance,4.0,Others,4.0,1.2L VVT Engine,5,21.01,113.0,1.791759469228055,81.8,2,4,2,1,19,137,5,83,55
Delhi,Diesel,SUV,22000,Automatic,1,Tata,Tata Harrier,2022,1956,Comprehensive,4.0,Black,4.0,Kryotec 2.0 L Turbocharged Engine,5,14.6,350.0,3.039749158970765,167.67,2,1,7,0,27,224,2,8,292
Delhi,Petrol,Sedan,48000,Automatic,1,Maruti,Maruti Ciaz,2016,1373,Third Party insurance,4.0,Silver,4.0,k14B VVT Engine,5,19.12,130.0,1.9315214116032138,91.1,2,4,8,0,19,142,5,108,438
Delhi,Petrol,Hatchback,35467,Manual,1,Maruti,Maruti Baleno,2016,1197,Comprehensive,4.0,Blue,4.0,VVT Petrol Engine,5,21.4,115.0,1.6351056591826783,83.1,2,4,2,1,19,137,2,9,415
Delhi,Petrol,Sedan,54481,Automatic,1,Hyundai,Hyundai Verna,2017,1591,Comprehensive,4.0,Silver,4.0,VTVT Petrol Engine,5,17.0,151.0,2.1400661634962708,121.3,2,4,8,0,8,78,2,108,410
Delhi,Petrol,SUV,24000,Manual,1,Maruti,Maruti Brezza,2022,1462,Comprehensive,4.0,Grey,4.0,K15C Smart Hybrid,5,20.15,136.8,2.122261538862764,101.65,2,4,7,1,19,139,2,55,279
Delhi,Petrol,Hatchback,76181,Manual,1,Hyundai,Hyundai Grand i10,2017,1197,Comprehensive,4.0,Others,4.0,Kappa VTVT Petrol Engine,5,18.9,113.75,1.47932922708708,81.86,2,4,2,1,8,70,2,83,291
Delhi,Petrol,Hatchback,23842,Manual,1,Maruti,Maruti Baleno,2020,1197,Comprehensive,4.0,Silver,4.0,1.2L VVT Engine,5,21.01,113.0,1.9740810260220096,81.8,2,4,2,1,19,137,2,108,55
Delhi,Petrol,SUV,20000,Manual,2,Maruti,Maruti Vitara Brezza,2022,1462,Third Party insurance,4.0,Others,4.0,K15B Petrol Engine,5,17.03,138.0,2.2428350885882717,103.26,2,4,7,1,19,160,5,83,275
Delhi,Petrol,Sedan,94407,Automatic,1,Honda,Honda City,2014,1497,Comprehensive,4.0,White,4.0,i VTEC Engine,5,18.0,145.0,1.682688374173693,117.3,2,4,8,0,7,56,2,129,429
Delhi,Petrol,Sedan,80000,Manual,1,Hyundai,Hyundai Accent,2009,1495,Third Party insurance,4.0,Others,3.0,Petrol Engine,5,16.36,124.6,0.0,93.7,2,4,8,1,8,63,5,83,311
Delhi,Petrol,Hatchback,124245,Manual,1,Maruti,Maruti Baleno,2016,1197,Third Party insurance,4.0,Red,4.0,VVT Petrol Engine,5,21.4,115.0,1.5912739418064292,83.1,2,4,2,1,19,137,5,105,415
Delhi,Petrol,Sedan,5100,Automatic,1,Honda,Honda Amaze,2022,1199,Comprehensive,4.0,Silver,4.0,i-VTEC,5,18.3,110.0,2.224623551524334,88.5,2,4,8,0,7,52,2,108,433
Delhi,Petrol,SUV,30000,Manual,1,Toyota,Toyota Urban cruiser,2022,1462,Third Party insurance,4.0,Gray,4.0,k-series1.5l,5,17.03,138.0,2.3608540011180215,103.26,2,4,7,1,28,254,5,53,437
Delhi,Diesel,SUV,120000,Manual,2,Toyota,Toyota Fortuner,2012,2982,Third Party insurance,4.0,Others,4.0,D-4D Diesel Engine,7,13.0,343.0,2.1972245773362196,168.5,2,1,7,1,28,248,5,83,178
Delhi,Diesel,SUV,50000,Manual,1,Maruti,Maruti Vitara Brezza,2018,1248,Comprehensive,4.0,Grey,4.0,DDiS 200 Diesel Engine,5,24.3,200.0,1.9021075263969205,88.5,2,1,7,1,19,160,2,55,191
Delhi,Petrol,SUV,89698,Manual,1,Ford,Ford Ecosport,2017,999,Comprehensive,3.0,Grey,4.0,Ecoboost Petrol Engine ,5,18.88,170.0,1.6094379124341003,123.37,2,4,7,1,6,45,2,55,220
Delhi,Diesel,Sedan,18000,Automatic,2,Audi,Audi A4,2014,1968,Third Party insurance,4.0,Silver,4.0,TDI Diesel Engine,5,16.55,320.0,2.5257286443082556,147.51,2,1,8,0,0,2,5,108,346
Delhi,Petrol,Hatchback,100000,Manual,3,Maruti,Maruti Swift,2009,1298,Third Party insurance,4.0,White,4.0,In-Line Engine,5,16.1,11.5,0.09531017980432493,88.2,2,4,2,1,19,156,5,129,249
Delhi,Petrol,Hatchback,60000,Manual,2,Hyundai,Hyundai Santro Xing,2010,1086,Third Party insurance,3.0,Silver,4.0,Petrol Engine,5,17.92,96.1,0.4054651081081644,62.1,2,4,2,1,8,74,5,108,311
Delhi,Diesel,SUV,30000,Automatic,2,Ford,Ford Endeavour,2019,3198,Third Party insurance,4.0,White,4.0,Diesel Engine,7,10.91,470.0,3.4657359027997265,197.0,2,1,7,0,6,46,5,129,209
Delhi,LPG,Hatchback,30000,Manual,1,Hyundai,Hyundai i10,2014,1086,Third Party insurance,4.0,Others,3.0,SOHC IRDE2 Engine,5,19.0,99.1,0.8754687373538999,68.1,2,3,2,1,8,80,5,83,331
Delhi,Petrol,Sedan,100000,Manual,3,Honda,Honda City,2014,1497,Third Party insurance,4.0,Others,4.0,i VTEC Engine,5,17.4,145.0,1.5260563034950492,117.3,2,4,8,1,7,56,5,83,429
Delhi,Petrol,Hatchback,58193,Manual,1,Hyundai,Hyundai Grand i10,2016,1197,Comprehensive,4.0,Silver,4.0,Kappa VTVT Petrol Engine,5,18.9,114.0,1.4134230285081433,82.0,2,4,2,1,8,70,2,108,291
Delhi,Petrol,Hatchback,68621,Manual,2,Maruti,Maruti Baleno,2017,1197,Comprehensive,4.0,Silver,4.0,VVT Petrol Engine,5,21.4,115.0,1.5706970841176697,83.1,2,4,2,1,19,137,2,108,415
Delhi,Petrol,SUV,50000,Manual,1,Honda,Honda WR-V,2017,1199,Third Party insurance,4.0,Others,4.0,i-VTEC Petrol Engine,5,17.5,110.0,1.9021075263969205,88.7,2,4,7,1,7,62,5,83,436
Delhi,Petrol,Hatchback,23399,Manual,1,Maruti,Maruti Baleno,2020,1197,Comprehensive,4.0,Others,4.0,1.2L VVT Engine,5,21.01,113.0,1.979621206397625,81.8,2,4,2,1,19,137,2,83,55
Delhi,Petrol,Hatchback,60915,Manual,1,Hyundai,Hyundai i20 Active,2017,1197,Third Party insurance,4.0,White,4.0,VTVT Petrol Engine,5,17.19,114.73,1.6974487897568136,81.86,2,4,2,1,8,82,5,129,410
Delhi,CNG,MUV,44000,Manual,1,Maruti,Maruti Ertiga,2018,1373,Comprehensive,4.0,White,4.0,K14B Petrol Engine,7,17.5,112.0,2.0781907597781832,80.46,2,0,4,1,19,144,2,129,270
Delhi,Petrol,Hatchback,101297,Manual,1,Volkswagen,Volkswagen Polo,2013,1198,Comprehensive,3.0,White,4.0,In-Line Petrol Engine ,5,16.47,110.0,1.0224509277025455,73.9,2,4,2,1,29,260,2,129,252
Delhi,Petrol,Sedan,10000,Automatic,1,Honda,Honda City,2023,1498,Third Party insurance,4.0,Others,4.0,i-VTEC,5,18.4,145.0,2.7568403652716422,119.35,2,4,8,0,7,56,5,83,433
Delhi,Petrol,Hatchback,73883,Manual,1,Honda,Honda Brio,2013,1198,Third Party,4.0,Brown,4.0,i-VTEC Engine,5,19.4,109.0,0.959350221334602,86.8,2,4,2,1,7,54,4,14,435
Delhi,Diesel,SUV,75000,Manual,1,Tata,Tata Safari Storme,2014,2179,Third Party insurance,4.0,Black,4.0,VTT VariCOR Diesel Engine,7,14.0,320.0,1.423108334242607,138.1,2,1,7,1,27,235,5,8,408
Delhi,Diesel,Hatchback,69000,Manual,1,Mahindra,Mahindra KUV 100 NXT,2018,1198,Comprehensive,3.0,Silver,4.0,mFALCON D75 Engine,5,25.32,190.0,1.3837912309017721,77.0,2,1,2,1,16,118,2,108,443
Delhi,Petrol,Hatchback,58632,Automatic,1,Hyundai,Hyundai i10,2011,1197,Comprehensive,4.0,White,4.0,DOHC Kappa2 Engine,5,16.95,111.8,0.7884573603642703,78.9,2,4,2,0,8,80,2,129,202
Delhi,Petrol,Sedan,41352,Automatic,1,Honda,Honda Civic,2011,1799,Comprehensive,4.0,Silver,4.0,i-VTEC,5,13.9,171.6,1.1939224684724346,130.3,2,4,8,0,7,58,2,108,433
Delhi,Petrol,Sedan,37000,Manual,1,Maruti,Maruti Swift Dzire,2015,1197,Comprehensive,4.0,Silver,4.0,K Series VVT Engine,5,19.1,114.0,1.4701758451005926,85.8,2,4,8,1,19,157,2,108,262
Delhi,Diesel,SUV,50000,Automatic,1,Mahindra,Mahindra XUV500,2019,2179,Third Party insurance,4.0,White,4.0,mHawk155 Diesel Engine,7,15.1,360.0,2.691243082785829,152.87,2,1,7,0,16,129,5,129,456
Delhi,Petrol,Hatchback,90000,Manual,1,Maruti,Maruti Ignis,2018,1197,Third Party insurance,4.0,White,4.0,VVT,5,20.89,113.0,1.5040773967762742,81.8,2,4,2,1,19,149,5,129,413
Delhi,Petrol,Sedan,7800,Automatic,1,Mercedes-Benz,Mercedes-Benz C-Class,2020,1950,Comprehensive,4.0,Black,4.0,2L Petrol Engine,5,11.9,280.0,3.784189633918261,201.15,2,4,8,0,20,169,2,8,142
Delhi,Diesel,Sedan,120000,Manual,1,Maruti,Maruti Swift Dzire,2016,1248,Third Party insurance,4.0,Others,4.0,DDiS Diesel Engine,5,26.59,190.0,1.33500106673234,74.0,2,1,8,1,19,157,5,83,193
Delhi,Petrol,Hatchback,59014,Manual,1,Maruti,Maruti Baleno,2020,1197,Zero Dep,4.0,White,4.0,1.2L VVT Engine,5,21.01,113.0,1.9095425048844386,81.8,2,4,2,1,19,137,6,129,55
Delhi,Petrol,Hatchback,43148,Automatic,1,Honda,Honda Brio,2017,1198,Zero Dep,4.0,Brown,4.0,i-VTEC Engine,5,16.5,109.0,1.6620303625532709,86.8,2,4,2,0,7,54,6,14,435
Delhi,Diesel,SUV,79000,Automatic,1,Ford,Ford Endeavour,2019,2198,Comprehensive,4.0,White,4.0,Diesel Engine,7,12.62,385.0,3.3978584803966405,158.0,2,1,7,0,6,46,2,129,209
Delhi,Petrol,Sedan,38511,Manual,1,Tata,Tata Tigor,2021,1199,Third Party,3.0,Silver,4.0,1.2L Revotron Engine,5,19.28,113.0,1.9300710850255671,84.82,2,4,8,1,27,240,4,108,52
Delhi,Diesel,SUV,54000,Automatic,1,Mercedes-Benz,Mercedes-Benz M-Class,2015,2143,Comprehensive,4.0,Black,4.0,Diesel Engine,5,15.26,500.0,3.1780538303479458,203.2,2,1,7,0,20,181,2,8,209
Delhi,Petrol,Hatchback,66584,Manual,1,Maruti,Maruti Baleno,2016,1197,Zero Dep,4.0,Orange,4.0,VVT Petrol Engine,5,21.4,115.0,1.556037135706985,83.1,2,4,2,1,19,137,6,80,415
Delhi,Diesel,SUV,48000,Automatic,1,Ford,Ford Endeavour,2017,3198,Third Party insurance,4.0,Black,4.0,Diesel Engine,7,10.91,470.0,3.2386784521643803,197.0,2,1,7,0,6,46,5,8,209
Delhi,Petrol,Hatchback,19418,Manual,1,Maruti,Maruti Ignis,2020,1197,Third Party,4.0,Blue,4.0,1.2-Litre VVT Petrol Engine,5,20.89,113.0,1.7526720805200082,81.8,2,4,2,1,19,149,4,9,47
Delhi,Petrol,Sedan,72000,Automatic,1,Mercedes-Benz,Mercedes-Benz C-Class,2016,1991,Comprehensive,4.0,Black,4.0,In Line Engine,5,14.74,300.0,3.2386784521643803,181.04,2,4,8,0,20,169,2,8,239
Delhi,Petrol,Sedan,23000,Automatic,1,Toyota,Toyota Yaris,2018,1496,Comprehensive,4.0,Red,4.0,1.5 Dual VVT-i Engine,5,17.8,140.0,2.191653532286764,105.94,2,4,8,0,28,255,2,105,66
Delhi,Petrol,Sedan,50000,Manual,1,Nissan,Nissan Sunny,2012,1498,Third Party insurance,4.0,Silver,4.0,HR15 Petrol Engine,5,16.95,134.0,0.9162907318741551,97.7,2,4,8,1,23,198,5,108,233
Delhi,Petrol,SUV,42000,Manual,1,Hyundai,Hyundai Venue,2020,1197,Comprehensive,4.0,Blue,4.0,Kappa 1.2 L MPi Petrol,5,17.52,113.76,1.8718021769015913,81.86,2,4,7,1,8,77,2,9,286
Delhi,Petrol,Sedan,600,Automatic,1,Maruti,Maruti Ciaz,2023,1462,Comprehensive,4.0,Silver,4.0,K15 Smart Hybrid Petrol Engine,5,20.04,138.0,2.463853240590168,103.25,2,4,8,0,19,142,2,108,272
Delhi,Petrol,Sedan,30000,Manual,3,Chevrolet,Chevrolet Optra,2010,1598,Third Party insurance,4.0,Others,4.0,In-Line Engine,5,12.9,148.0,0.62057648772511,102.5,2,4,8,1,2,26,5,83,249
Delhi,Petrol,Sedan,70000,Manual,1,Nissan,Nissan Sunny,2012,1498,Third Party insurance,4.0,Silver,4.0,HR15 Petrol Engine,5,16.95,134.0,0.9162907318741551,97.7,2,4,8,1,23,198,5,108,233
Delhi,Diesel,Hatchback,136288,Manual,1,Hyundai,Hyundai i20,2015,1396,Not Available,4.0,Polar White,4.0,U2 CRDI Diesel Engine,5,22.54,219.7,1.4469189829363254,88.73,2,1,2,1,8,81,3,97,380
Delhi,Petrol,Hatchback,48000,Manual,1,Hyundai,Hyundai Grand i10,2015,1197,Third Party insurance,4.0,White,4.0,Kappa VTVT Petrol Engine,5,18.9,114.0,1.4469189829363254,82.0,2,4,2,1,8,70,5,129,291
Delhi,Petrol,Hatchback,49707,Manual,1,Hyundai,Hyundai Grand i10,2019,1197,Third Party,4.0,Silver,4.0,Kappa VTVT Petrol Engine,5,18.9,113.75,1.6544112780768316,81.86,2,4,2,1,8,70,4,108,291
Delhi,Petrol,Hatchback,59443,Manual,1,Honda,Honda Brio,2012,1198,Comprehensive,4.0,White,4.0,i-VTEC Engine,5,19.4,109.0,0.8754687373538999,86.8,2,4,2,1,7,54,2,129,435
Delhi,Petrol,SUV,52000,Automatic,1,Jeep,Jeep Compass,2017,1368,Comprehensive,4.0,Grey,4.0,1.4-Litre 4-Cyl Multiair Engine,5,16.0,250.0,2.553343811341229,160.0,2,4,7,0,11,92,2,55,62
Delhi,Diesel,SUV,40398,Automatic,1,Mahindra,Mahindra XUV500,2019,2179,Zero Dep,4.0,Silver,4.0,mHawk155 Diesel Engine,7,15.1,360.0,2.5779415157551897,152.87,2,1,7,0,16,129,6,108,456
Delhi,Petrol,SUV,50000,Manual,1,Jeep,Jeep Compass,2019,1368,Third Party insurance,4.0,White,4.0,1.4-Litre 4-Cyl Multiair Engine,5,16.0,250.0,2.6844403354630764,160.0,2,4,7,1,11,92,5,129,62
Delhi,Petrol,Hatchback,84181,Manual,2,Hyundai,Hyundai i20,2017,1197,Comprehensive,4.0,Silver,4.0,Kappa VTVT Petrol Engine,5,18.6,114.7,1.5912739418064292,81.83,2,4,2,1,8,81,2,108,291
Delhi,Petrol,Hatchback,10000,Manual,1,Mahindra,Mahindra KUV 100 NXT,2018,1198,Third Party insurance,3.0,Red,4.0,mFALCON G80 Engine,6,18.15,115.0,1.7047480922384253,82.0,2,4,2,1,16,118,5,105,445
Delhi,Diesel,Hatchback,66434,Manual,1,Maruti,Maruti Swift,2018,1248,Third Party insurance,4.0,Others,4.0,DDiS 190 Engine,5,28.4,190.0,1.8213182714695995,74.0,2,1,2,1,19,156,5,83,190
Delhi,Petrol,SUV,40000,Automatic,1,Ford,Ford Ecosport,2018,1497,Third Party insurance,3.0,White,4.0,Ti-VCT Petrol Engine,5,14.8,150.0,2.0476928433652555,121.36,2,4,7,0,6,45,5,129,360
Delhi,Petrol,Hatchback,100000,Manual,1,Maruti,Maruti Wagon R,2007,1061,Third Party insurance,3.0,Black,4.0,FC Petrol Engine,5,18.9,84.0,-0.2231435513142097,67.0,2,4,2,1,19,161,5,8,223
Delhi,Diesel,SUV,100000,Manual,1,Tata,Tata Safari Storme,2013,2179,Third Party insurance,4.0,Black,4.0,VTT VariCOR Diesel Engine,7,14.0,320.0,1.3862943611198906,138.1,2,1,7,1,27,235,5,8,408
